LOC135892157	XM_065419858.1#LOC135892157
CYREN	XM_065411349.1#CYREN
TMEM140	XM_065411330.1#TMEM140
TMEM140	XM_065411338.1#TMEM140
AGBL3	XM_065420863.1#AGBL3
PDE6H	XM_065420930.1#PDE6H
ARHGDIB	XM_065404568.1#ARHGDIB
ERP27	XM_065420146.1#ERP27
MGP	XM_065416793.1#MGP
MGP	XM_065416800.1#MGP
MGP	XM_065416808.1#MGP
MGP	XM_065416824.1#MGP
MGP	XM_065416816.1#MGP
MGP	XM_065416831.1#MGP
LOC135893905	XM_065421871.1#LOC135893905
ART4	XM_065415174.1#ART4
ART4	XM_065415181.1#ART4
SMCO3	XM_065415190.1#SMCO3
WBP11	XM_065408233.1#WBP11
LOC135891149	XM_065418645.1#LOC135891149
LOC135895687	XM_065423833.1#LOC135895687
LOC135895249	XM_065423323.1#LOC135895249
LOC135895250	XM_065423325.1#LOC135895250
LOC135883564	XM_065410762.1#LOC135883564
LOC135883472	XM_065410610.1#LOC135883472
LOC135883458	XM_065410583.1#LOC135883458
LOC135883617	XM_065410836.1#LOC135883617
LOC135883426	XM_065410532.1#LOC135883426
LOC135883514	XM_065410688.1#LOC135883514
LOC135883547	XM_065410737.1#LOC135883547
LOC135883479	XM_065410622.1#LOC135883479
LOC135883607	XM_065410824.1#LOC135883607
LOC135883588	XM_065410800.1#LOC135883588
LOC135883506	XM_065410675.1#LOC135883506
LOC135883538	XM_065410725.1#LOC135883538
LOC135883451	XM_065410571.1#LOC135883451
LOC135883599	XM_065410812.1#LOC135883599
LOC135883497	XM_065410646.1#LOC135883497
LOC135883489	XM_065410633.1#LOC135883489
LOC135883573	XM_065410775.1#LOC135883573
LOC135883435	XM_065410544.1#LOC135883435
LOC135895636	XM_065423776.1#LOC135895636
LOC135874391	XM_065399315.1#LOC135874391
LOC135884426	XM_065411795.1#LOC135884426
LOC135883582	XM_065410787.1#LOC135883582
LOC135883467	XM_065410595.1#LOC135883467
LOC135883442	XM_065410558.1#LOC135883442
LOC135883521	XM_065410702.1#LOC135883521
LOC135883554	XM_065410750.1#LOC135883554
LOC135883529	XM_065410714.1#LOC135883529
LOC135883502	XM_065410662.1#LOC135883502
LOC135878520	XM_065404218.1#LOC135878520
LOC135875602	XM_065400545.1#LOC135875602
LOC135875596	XM_065400532.1#LOC135875596
LOC135875587	XM_065400519.1#LOC135875587
LOC135875579	XM_065400507.1#LOC135875579
LOC135894613	XM_065422753.1#LOC135894613
LOC135894602	XM_065422742.1#LOC135894602
LOC135879049	XM_065404897.1#LOC135879049
LOC135894184	XM_065422241.1#LOC135894184
APOLD1	XM_065397448.1#APOLD1
DDX47	XM_065405382.1#DDX47
LOC135895560	XM_065423675.1#LOC135895560
HEBP1	XM_065402594.1#HEBP1
HEBP1	XM_065402584.1#HEBP1
FAM234B	XM_065415657.1#FAM234B
GSG1	XM_065419520.1#GSG1
EMP1	XM_065423539.1#EMP1
GRIN2B	XM_065404136.1#GRIN2B
ATF7IP	XM_065407981.1#ATF7IP
PLBD1	XM_065417412.1#PLBD1
GUCY2C	XM_065413956.1#GUCY2C
LOC135895516	XM_065423626.1#LOC135895516
LOC135885826	XM_065413732.1#LOC135885826
LOC135887443	XM_065415203.1#LOC135887443
UBN2	XM_065415717.1#UBN2
FMC1	XM_065400914.1#FMC1
LUC7L2	XM_065400924.1#LUC7L2
LOC135874824	XM_065399766.1#LOC135874824
LOC135873616	XM_065398287.1#LOC135873616
LOC135895623	XM_065423763.1#LOC135895623
LOC135895623	XM_065423764.1#LOC135895623
POLDIP3	XM_065407596.1#POLDIP3
POLDIP3	XM_065407603.1#POLDIP3
RRP7A	XM_065412845.1#RRP7A
SERHL2	XM_065416283.1#SERHL2
LOC135875705	XM_065400677.1#LOC135875705
NFAM1	XM_065423863.1#NFAM1
TCF20	XM_065413163.1#TCF20
LOC135874536	XM_065399409.1#LOC135874536
LOC135873112	XM_065397590.1#LOC135873112
LOC135874576	XM_065399453.1#LOC135874576
LOC135874633	XM_065399523.1#LOC135874633
LOC135875528	XM_065400402.1#LOC135875528
LOC135885822	XM_065414030.1#LOC135885822
LOC135878604	XM_065404314.1#LOC135878604
NDUFA6	XM_065414908.1#NDUFA6
SMDT1	XM_065417179.1#SMDT1
PHETA2	XM_065423687.1#PHETA2
NAGA	XM_065420134.1#NAGA
WBP2NL	XM_065413038.1#WBP2NL
WBP2NL	XM_065413026.1#WBP2NL
SEPTIN3	XM_065403216.1#SEPTIN3
SMIM45	XM_065401230.1#SMIM45
CENPM	XM_065418467.1#CENPM
TNFRSF13C	XM_065402219.1#TNFRSF13C
SHISA8	XM_065399535.1#SHISA8
SREBF2	XM_065411756.1#SREBF2
CCDC134	XM_065414085.1#CCDC134
MEI1	XM_065405142.1#MEI1
SNU13	XM_065403641.1#SNU13
XRCC6	XM_065406318.1#XRCC6
DESI1	XM_065397451.1#DESI1
PMM1	XM_065410430.1#PMM1
CSDC2	XM_065404525.1#CSDC2
POLR3H	XM_065407737.1#POLR3H
ACO2	XM_065399252.1#ACO2
PHF5A	XM_065411576.1#PHF5A
TOB2	XM_065409829.1#TOB2
TEF	XM_065400053.1#TEF
TEF	XM_065400061.1#TEF
ZC3H7B	XM_065409810.1#ZC3H7B
ZC3H7B	XM_065409803.1#ZC3H7B
RANGAP1	XM_065403226.1#RANGAP1
LOC135879289	XM_065405259.1#LOC135879289
CHADL	XM_065423805.1#CHADL
L3MBTL2	XM_065408241.1#L3MBTL2
EP300	XM_065417487.1#EP300
EP300	XM_065417488.1#EP300
EP300	XM_065417486.1#EP300
RBX1	XM_065416128.1#RBX1
XPNPEP3	XM_065420478.1#XPNPEP3
ST13	XM_065402931.1#ST13
ST13	XM_065402940.1#ST13
ST13	XM_065402915.1#ST13
ST13	XM_065402923.1#ST13
SLC25A17	XM_065406586.1#SLC25A17
MCHR1	XM_065423463.1#MCHR1
MRTFA	XM_065406294.1#MRTFA
SGSM3	XM_065413002.1#SGSM3
SGSM3	XM_065412994.1#SGSM3
JRK	XM_065405374.1#JRK
ADSL	XM_065408252.1#ADSL
TNRC6B	XM_065423816.1#TNRC6B
TNRC6B	XM_065423807.1#TNRC6B
FAM83F	XM_065397428.1#FAM83F
GRAP2	XM_065401073.1#GRAP2
CACNA1I	XM_065422053.1#CACNA1I
RPS19BP1	XM_065413452.1#RPS19BP1
ATF4	XM_065397465.1#ATF4
MIEF1	XM_065403171.1#MIEF1
LOC135877654	XM_065403182.1#LOC135877654
MGAT3	XM_065421382.1#MGAT3
TAB1	XM_065402752.1#TAB1
SYNGR1	XM_065402763.1#SYNGR1
RPL3	XM_065423690.1#RPL3
PDGFB	XM_065420591.1#PDGFB
CBX7	XM_065401577.1#CBX7
CBX7	XM_065401585.1#CBX7
CBX6	XM_065414710.1#CBX6
DNAL4	XM_065420044.1#DNAL4
LOC135891815	XM_065419485.1#LOC135891815
SUN2	XM_065405192.1#SUN2
GTPBP1	XM_065401459.1#GTPBP1
JOSD1	XM_065412245.1#JOSD1
TOMM22	XM_065412257.1#TOMM22
CBY1	XM_065417223.1#CBY1
CBY1	XM_065417228.1#CBY1
FAM227A	XM_065405496.1#FAM227A
DMC1	XM_065418312.1#DMC1
DDX17	XM_065415800.1#DDX17
DDX17	XM_065415809.1#DDX17
KDELR3	XM_065418843.1#KDELR3
LOC135872997	XM_065397453.1#LOC135872997
KCNJ4	XM_065406733.1#KCNJ4
CSNK1E	XM_065423493.1#CSNK1E
TMEM184B	XM_065417072.1#TMEM184B
MAFF	XM_065411272.1#MAFF
PLA2G6	XM_065416255.1#PLA2G6
BAIAP2L2	XM_065423376.1#BAIAP2L2
SLC16A8	XM_065397491.1#SLC16A8
PICK1	XM_065397493.1#PICK1
PICK1	XM_065397492.1#PICK1
SOX10	XM_065406231.1#SOX10
POLR2F	XM_065412087.1#POLR2F
C1H22orf23	XM_065423818.1#C1H22orf23
MICALL1	XM_065403459.1#MICALL1
EIF3L	XM_065404295.1#EIF3L
EIF3L	XM_065404302.1#EIF3L
ANKRD54	XM_065405124.1#ANKRD54
GALR3	XM_065423778.1#GALR3
LOC135873075	XM_065397547.1#LOC135873075
GCAT	XM_065421605.1#GCAT
LOC135874864	XM_065399812.1#LOC135874864
TRIOBP	XM_065400479.1#TRIOBP
NOL12	XM_065420055.1#NOL12
LOC135888486	XM_065416294.1#LOC135888486
LOC135888486	XM_065416303.1#LOC135888486
LOC135895242	XM_065423319.1#LOC135895242
LGALS1	XM_065417471.1#LGALS1
SH3BP1	XM_065417674.1#SH3BP1
GGA1	XM_065402107.1#GGA1
LGALS2	XM_065417755.1#LGALS2
CDC42EP1	XM_065421043.1#CDC42EP1
CARD10	XM_065405616.1#CARD10
MFNG	XM_065414099.1#MFNG
ELFN2	XM_065423782.1#ELFN2
CYTH4	XM_065414792.1#CYTH4
RAC2	XM_065423379.1#RAC2
SSTR3	XM_065421983.1#SSTR3
C1QTNF6	XM_065423283.1#C1QTNF6
IL2RB	XM_065423812.1#IL2RB
TMPRSS6	XM_065399331.1#TMPRSS6
KCTD17	XM_065399369.1#KCTD17
KCTD17	XM_065399397.1#KCTD17
KCTD17	XM_065399386.1#KCTD17
KCTD17	XM_065399377.1#KCTD17
MPST	XM_065414680.1#MPST
TST	XM_065413863.1#TST
CIMIP4	XM_065397462.1#CIMIP4
LOC135872952	XM_065397405.1#LOC135872952
LOC135879638	XM_065405724.1#LOC135879638
LOC135873043	XM_065397518.1#LOC135873043
NCF4	XM_065418796.1#NCF4
PVALB	XM_065418324.1#PVALB
IFT27	XM_065419790.1#IFT27
IFT27	XM_065419781.1#IFT27
IFT27	XM_065419798.1#IFT27
CACNG2	XM_065422875.1#CACNG2
EIF3D	XM_065400349.1#EIF3D
EIF3D	XM_065400357.1#EIF3D
FOXRED2	XM_065421254.1#FOXRED2
TXN2	XM_065413616.1#TXN2
TXN2	XM_065413608.1#TXN2
TXN2	XM_065413599.1#TXN2
MYH9	XM_065415046.1#MYH9
RBFOX2	XM_065397511.1#RBFOX2
RBFOX2	XM_065397513.1#RBFOX2
RBFOX2	XM_065397516.1#RBFOX2
RBFOX2	XM_065397512.1#RBFOX2
RBFOX2	XM_065397515.1#RBFOX2
RBFOX2	XM_065397514.1#RBFOX2
LOC135895019	XM_065423068.1#LOC135895019
MB	XM_065423614.1#MB
RASD2	XM_065423565.1#RASD2
MCM5	XM_065414070.1#MCM5
HMOX1	XM_065422194.1#HMOX1
TOM1	XM_065423281.1#TOM1
HMGXB4	XM_065400890.1#HMGXB4
LARGE1	XM_065415070.1#LARGE1
LARGE1	XM_065415078.1#LARGE1
LARGE1	XM_065415086.1#LARGE1
LOC135875560	XM_065400451.1#LOC135875560
SYN3	XM_065409146.1#SYN3
SYN3	XM_065409137.1#SYN3
SYN3	XM_065409172.1#SYN3
SYN3	XM_065409163.1#SYN3
SYN3	XM_065409155.1#SYN3
TIMP3	XM_065414743.1#TIMP3
FBXO7	XM_065402814.1#FBXO7
LOC135874685	XM_065399598.1#LOC135874685
RTCB	XM_065414396.1#RTCB
ASCL4	XM_065397589.1#ASCL4
PRDM4	XM_065409207.1#PRDM4
PWP1	XM_065415233.1#PWP1
ABTB3	XM_065407577.1#ABTB3
CRY1	XM_065397496.1#CRY1
MTERF2	XM_065421883.1#MTERF2
MTERF2	XM_065421891.1#MTERF2
TMEM263	XM_065423869.1#TMEM263
RIC8B	XM_065407438.1#RIC8B
RIC8B	XM_065407430.1#RIC8B
RFX4	XM_065422431.1#RFX4
POLR3B	XM_065407048.1#POLR3B
TCP11L2	XM_065407529.1#TCP11L2
TCP11L2	XM_065407523.1#TCP11L2
CKAP4	XM_065423625.1#CKAP4
NUAK1	XM_065423444.1#NUAK1
APPL2	XM_065401943.1#APPL2
APPL2	XM_065401951.1#APPL2
WASHC4	XM_065408027.1#WASHC4
WASHC4	XM_065408035.1#WASHC4
ALDH1L2	XM_065423497.1#ALDH1L2
NOPCHAP1	XM_065423496.1#NOPCHAP1
SLC41A2	XM_065420067.1#SLC41A2
CHST11	XM_065423357.1#CHST11
CHST11	XM_065423356.1#CHST11
TXNRD1	XM_065397440.1#TXNRD1
NFYB	XM_065400224.1#NFYB
NFYB	XM_065400242.1#NFYB
NFYB	XM_065400251.1#NFYB
NFYB	XM_065400265.1#NFYB
HCFC2	XM_065420119.1#HCFC2
LOC135879053	XM_065404869.1#LOC135879053
GLT8D2	XM_065423348.1#GLT8D2
TDG	XM_065402141.1#TDG
TDG	XM_065402166.1#TDG
TDG	XM_065402158.1#TDG
TDG	XM_065402149.1#TDG
LOC135890656	XM_065418060.1#LOC135890656
HSP90B1	XM_065421194.1#HSP90B1
NT5DC3	XM_065416653.1#NT5DC3
STAB2	XM_065404685.1#STAB2
ASCL1	XM_065423767.1#ASCL1
PAH	XM_065402738.1#PAH
LOC135880024	XM_065406141.1#LOC135880024
IGF1	XM_065414919.1#IGF1
PMCH	XM_065403488.1#PMCH
PARPBP	XM_065403478.1#PARPBP
PARPBP	XM_065403470.1#PARPBP
NUP37	XM_065423173.1#NUP37
WASHC3	XM_065402122.1#WASHC3
WASHC3	XM_065402130.1#WASHC3
DRAM1	XM_065423333.1#DRAM1
GNPTAB	XM_065401468.1#GNPTAB
SYCP3	XM_065401485.1#SYCP3
CHPT1	XM_065401477.1#CHPT1
MYBPC1	XM_065406269.1#MYBPC1
SPIC	XM_065406390.1#SPIC
LOC135878512	XM_065404206.1#LOC135878512
TBXAS1	XM_065407299.1#TBXAS1
HIPK2	XM_065403194.1#HIPK2
HIPK2	XM_065403203.1#HIPK2
KIAA1549	XM_065419825.1#KIAA1549
TMEM213	XM_065400960.1#TMEM213
ATP6V0A4	XM_065397422.1#ATP6V0A4
ATP6V0A4	XM_065397423.1#ATP6V0A4
SVOPL	XM_065423545.1#SVOPL
TRIM24	XM_065399855.1#TRIM24
TRIM24	XM_065399863.1#TRIM24
AKR1D1	XM_065401241.1#AKR1D1
AKR1D1	XM_065401249.1#AKR1D1
LOC135880252	XM_065406523.1#LOC135880252
LOC135889477	XM_065417349.1#LOC135889477
LOC135877371	XM_065402803.1#LOC135877371
KDM7A	XM_065413755.1#KDM7A
SLC37A3	XM_065401326.1#SLC37A3
RAB19	XM_065401339.1#RAB19
MKRN1	XM_065404939.1#MKRN1
LOC135873116	XM_065397597.1#LOC135873116
DENND2A	XM_065407350.1#DENND2A
ADCK2	XM_065422796.1#ADCK2
BRAF	XM_065397596.1#BRAF
BRAF	XM_065397593.1#BRAF
BRAF	XM_065397592.1#BRAF
BRAF	XM_065397594.1#BRAF
MRPS33	XM_065413475.1#MRPS33
MRPS33	XM_065413483.1#MRPS33
MRPS33	XM_065413493.1#MRPS33
TMEM178B	XM_065423855.1#TMEM178B
AGK	XM_065417143.1#AGK
DENND11	XM_065423546.1#DENND11
WEE2	XM_065406642.1#WEE2
SSBP1	XM_065417481.1#SSBP1
SSBP1	XM_065417482.1#SSBP1
CREB3L2	XM_065420647.1#CREB3L2
CREB3L2	XM_065420651.1#CREB3L2
DGKI	XM_065403383.1#DGKI
DGKI	XM_065403389.1#DGKI
PTN	XM_065406760.1#PTN
CHRM2	XM_065423208.1#CHRM2
MTPN	XM_065402285.1#MTPN
FAM180A	XM_065399554.1#FAM180A
SLC13A4	XM_065406880.1#SLC13A4
STMP1	XM_065417582.1#STMP1
SYT10	XM_065416149.1#SYT10
PKP2	XM_065417603.1#PKP2
LOC135880817	XM_065407205.1#LOC135880817
LOC135880901	XM_065407327.1#LOC135880901
YARS2	XM_065414146.1#YARS2
DNM1L	XM_065405938.1#DNM1L
DNM1L	XM_065405215.1#DNM1L
FGD4	XM_065400765.1#FGD4
BICD1	XM_065411854.1#BICD1
BICD1	XM_065411827.1#BICD1
BICD1	XM_065411836.1#BICD1
BICD1	XM_065411819.1#BICD1
BICD1	XM_065411863.1#BICD1
BICD1	XM_065411872.1#BICD1
BICD1	XM_065411845.1#BICD1
RESF1	XM_065416178.1#RESF1
AMN1	XM_065401389.1#AMN1
ETFBKMT	XM_065423796.1#ETFBKMT
DENND5B	XM_065401374.1#DENND5B
DENND5B	XM_065401381.1#DENND5B
SINHCAF	XM_065413176.1#SINHCAF
CAPRIN2	XM_065418541.1#CAPRIN2
IPO8	XM_065418549.1#IPO8
TMTC1	XM_065417021.1#TMTC1
TMTC1	XM_065417030.1#TMTC1
OVCH1	XM_065407460.1#OVCH1
LOC135881133	XM_065407701.1#LOC135881133
LOC135881216	XM_065407821.1#LOC135881216
DDX11	XM_065402096.1#DDX11
WASHC1	XM_065412573.1#WASHC1
IQSEC3	XM_065418077.1#IQSEC3
LOC135881299	XM_065407946.1#LOC135881299
LOC135893550	XM_065421393.1#LOC135893550
LOC135881381	XM_065408066.1#LOC135881381
LOC135886503	XM_065414237.1#LOC135886503
LOC135882997	XM_065410024.1#LOC135882997
LOC135881580	XM_065408271.1#LOC135881580
LOC135893184	XM_065420985.1#LOC135893184
LOC135881681	XM_065408391.1#LOC135881681
LOC135892024	XM_065419709.1#LOC135892024
LOC135892020	XM_065419695.1#LOC135892020
LOC135881765	XM_065408510.1#LOC135881765
LOC135891824	XM_065419497.1#LOC135891824
LOC135881943	XM_065408752.1#LOC135881943
LOC135892459	XM_065420252.1#LOC135892459
LOC135895239	XM_065423316.1#LOC135895239
LOC135891577	XM_065419164.1#LOC135891577
LOC135873058	XM_065397533.1#LOC135873058
KDM5A	XM_065399196.1#KDM5A
CCDC77	XM_065406962.1#CCDC77
B4GALNT3	XM_065406950.1#B4GALNT3
NINJ2	XM_065408844.1#NINJ2
WNK1	XM_065406985.1#WNK1
RAD52	XM_065406974.1#RAD52
ERC1	XM_065406940.1#ERC1
FBXL14	XM_065416314.1#FBXL14
WNT5B	XM_065401595.1#WNT5B
ADIPOR2	XM_065416518.1#ADIPOR2
CACNA2D4	XM_065408969.1#CACNA2D4
LRTM2	XM_065423779.1#LRTM2
DCP1B	XM_065403351.1#DCP1B
CACNA1C	XM_065403340.1#CACNA1C
CACNA1C	XM_065403334.1#CACNA1C
IL17RA	XM_065423411.1#IL17RA
TMEM121B	XM_065399103.1#TMEM121B
HDHD5	XM_065418285.1#HDHD5
ADA2	XM_065415299.1#ADA2
LOC135882223	XM_065409088.1#LOC135882223
SLC25A18	XM_065422218.1#SLC25A18
ATP6V1E1	XM_065406688.1#ATP6V1E1
BCL2L13	XM_065423639.1#BCL2L13
BCL2L13	XM_065423637.1#BCL2L13
BCL2L13	XM_065423636.1#BCL2L13
BCL2L13	XM_065423642.1#BCL2L13
BID	XM_065423643.1#BID
BID	XM_065423644.1#BID
MICAL3	XM_065405164.1#MICAL3
MICAL3	XM_065405156.1#MICAL3
MICAL3	XM_065405150.1#MICAL3
PEX26	XM_065417904.1#PEX26
LOC135883842	XM_065411104.1#LOC135883842
LOC135884125	XM_065411420.1#LOC135884125
USP18	XM_065419636.1#USP18
LOC135889181	XM_065417007.1#LOC135889181
LOC135894591	XM_065422729.1#LOC135894591
LOC135890761	XM_065418181.1#LOC135890761
LOC135882328	XM_065409219.1#LOC135882328
LOC135884434	XM_065411807.1#LOC135884434
LOC135874422	XM_065399240.1#LOC135874422
BPGM	XM_065411905.1#BPGM
BPGM	XM_065411897.1#BPGM
BPGM	XM_065411916.1#BPGM
BPGM	XM_065411924.1#BPGM
CALD1	XM_065410308.1#CALD1
LOC135876633	XM_065401913.1#LOC135876633
LOC135882392	XM_065409323.1#LOC135882392
LOC135885416	XM_065413104.1#LOC135885416
LOC135884780	XM_065412330.1#LOC135884780
LOC135884812	XM_065412362.1#LOC135884812
LOC135885594	XM_065413416.1#LOC135885594
RERG	XM_065423680.1#RERG
RERG	XM_065423679.1#RERG
PTPRO	XM_065417893.1#PTPRO
EPS8	XM_065411684.1#EPS8
EPS8	XM_065411675.1#EPS8
EPS8	XM_065411692.1#EPS8
STRAP	XM_065398931.1#STRAP
DERA	XM_065406133.1#DERA
LOC135882481	XM_065409443.1#LOC135882481
SLC15A5	XM_065399114.1#SLC15A5
MGST1	XM_065404711.1#MGST1
MGST1	XM_065404719.1#MGST1
LMO3	XM_065421092.1#LMO3
RERGL	XM_065397427.1#RERGL
PIK3C2G	XM_065420952.1#PIK3C2G
PLCZ1	XM_065423279.1#PLCZ1
CAPZA3	XM_065399572.1#CAPZA3
PLEKHA5	XM_065422970.1#PLEKHA5
PLEKHA5	XM_065422971.1#PLEKHA5
PLEKHA5	XM_065422972.1#PLEKHA5
AEBP2	XM_065404125.1#AEBP2
PDE3A	XM_065417047.1#PDE3A
SLCO1C1	XM_065405220.1#SLCO1C1
SLCO1C1	XM_065405228.1#SLCO1C1
LOC135877298	XM_065402714.1#LOC135877298
LOC135875786	XM_065400803.1#LOC135875786
LOC135875033	XM_065400016.1#LOC135875033
IAPP	XM_065399162.1#IAPP
PYROXD1	XM_065417720.1#PYROXD1
PYROXD1	XM_065417729.1#PYROXD1
RECQL	XM_065423300.1#RECQL
GOLT1B	XM_065400412.1#GOLT1B
BCAT1	XM_065411516.1#BCAT1
BCAT1	XM_065411532.1#BCAT1
BCAT1	XM_065411490.1#BCAT1
BCAT1	XM_065411508.1#BCAT1
BCAT1	XM_065411499.1#BCAT1
BCAT1	XM_065411524.1#BCAT1
BCAT1	XM_065411483.1#BCAT1
SOX5	XM_065405070.1#SOX5
SOX5	XM_065405085.1#SOX5
SOX5	XM_065405079.1#SOX5
ETNK1	XM_065402463.1#ETNK1
C2CD5	XM_065397787.1#C2CD5
ST8SIA1	XM_065423402.1#ST8SIA1
LOC135895703	XM_065423849.1#LOC135895703
CMAS	XM_065422113.1#CMAS
ABCC9	XM_065399835.1#ABCC9
ABCC9	XM_065399843.1#ABCC9
KCNJ8	XM_065413048.1#KCNJ8
LDHB	XM_065423750.1#LDHB
GYS2	XM_065413880.1#GYS2
SPX	XM_065409915.1#SPX
IRAG2	XM_065410005.1#IRAG2
DNAI7	XM_065410120.1#DNAI7
ETFRF1	XM_065410144.1#ETFRF1
ETFRF1	XM_065410135.1#ETFRF1
ETFRF1	XM_065410152.1#ETFRF1
KRAS	XM_065398612.1#KRAS
KRAS	XM_065398604.1#KRAS
LMNTD1	XM_065423769.1#LMNTD1
RASSF8	XM_065423370.1#RASSF8
BHLHE41	XM_065423517.1#BHLHE41
SSPN	XM_065397401.1#SSPN
ITPR2	XM_065418887.1#ITPR2
ITPR2	XM_065418895.1#ITPR2
ITPR2	XM_065418878.1#ITPR2
INTS13	XM_065414129.1#INTS13
FGFR1OP2	XM_065404348.1#FGFR1OP2
FGFR1OP2	XM_065404355.1#FGFR1OP2
TM7SF3	XM_065416234.1#TM7SF3
MED21	XM_065402210.1#MED21
LOC135873101	XM_065397579.1#LOC135873101
STK38L	XM_065417320.1#STK38L
BMAL2	XM_065410228.1#BMAL2
PPFIBP1	XM_065403735.1#PPFIBP1
REP15	XM_065400602.1#REP15
LOC135876473	XM_065401710.1#LOC135876473
LOC135876473	XM_065401718.1#LOC135876473
LOC135876473	XM_065401702.1#LOC135876473
LOC135883343	XM_065410437.1#LOC135883343
A4GALT	XM_065423561.1#A4GALT
ARFGAP3	XM_065397580.1#ARFGAP3
PACSIN2	XM_065409768.1#PACSIN2
TTLL1	XM_065423310.1#TTLL1
MCAT	XM_065421582.1#MCAT
TSPO	XM_065420663.1#TSPO
TTLL12	XM_065416976.1#TTLL12
SCUBE1	XM_065410229.1#SCUBE1
MPPED1	XM_065423307.1#MPPED1
EFCAB6	XM_065421650.1#EFCAB6
SULT4A1	XM_065423352.1#SULT4A1
LOC135886155	XM_065414019.1#LOC135886155
SAMM50	XM_065403292.1#SAMM50
PARVB	XM_065423564.1#PARVB
PARVG	XM_065423575.1#PARVG
SHISAL1	XM_065423585.1#SHISAL1
ARHGAP8	XM_065403254.1#ARHGAP8
ARHGAP8	XM_065403237.1#ARHGAP8
ARHGAP8	XM_065403246.1#ARHGAP8
ARHGAP8	XM_065403264.1#ARHGAP8
PHF21B	XM_065416945.1#PHF21B
NUP50	XM_065417639.1#NUP50
KIAA0930	XM_065416957.1#KIAA0930
KIAA0930	XM_065416965.1#KIAA0930
UPK3A	XM_065410562.1#UPK3A
UPK2	XM_065400315.1#UPK2
FAM118A	XM_065422338.1#FAM118A
SMC1B	XM_065413864.1#SMC1B
RIBC2	XM_065423730.1#RIBC2
FBLN1	XM_065410693.1#FBLN1
ATXN10	XM_065423224.1#ATXN10
WNT7B	XM_065397708.1#WNT7B
WNT7B	XM_065397699.1#WNT7B
PPARA	XM_065400606.1#PPARA
CDPF1	XM_065421014.1#CDPF1
CDPF1	XM_065421007.1#CDPF1
PKDREJ	XM_065406016.1#PKDREJ
LOC135895184	XM_065423256.1#LOC135895184
LOC135890522	XM_065417946.1#LOC135890522
LOC135895182	XM_065423255.1#LOC135895182
LOC135885257	XM_065412892.1#LOC135885257
LOC135885257	XM_065412886.1#LOC135885257
LOC135885257	XM_065412918.1#LOC135885257
LOC135883575	XM_065410816.1#LOC135883575
ETV6	XM_065404774.1#ETV6
ETV6	XM_065404783.1#ETV6
ETV6	XM_065404791.1#ETV6
BCL2L14	XM_065405315.1#BCL2L14
LRP6	XM_065398640.1#LRP6
LRP6	XM_065398561.1#LRP6
LRP6	XM_065398483.1#LRP6
LRP6	XM_065398421.1#LRP6
LRP6	XM_065398375.1#LRP6
MANSC1	XM_065423667.1#MANSC1
BORCS5	XM_065418576.1#BORCS5
DUSP16	XM_065422534.1#DUSP16
CREBL2	XM_065403082.1#CREBL2
GPR19	XM_065423755.1#GPR19
CDKN1B	XM_065399272.1#CDKN1B
LOC135883765	XM_065411048.1#LOC135883765
MRPS35	XM_065412696.1#MRPS35
MANSC4	XM_065398863.1#MANSC4
KLHL42	XM_065397406.1#KLHL42
LOC135883860	XM_065411162.1#LOC135883860
PTHLH	XM_065397439.1#PTHLH
CCDC91	XM_065420717.1#CCDC91
LOC135892365	XM_065420103.1#LOC135892365
FAR2	XM_065423603.1#FAR2
LOC135895492	XM_065423602.1#LOC135895492
LOC135895495	XM_065423604.1#LOC135895495
LOC135883962	XM_065411276.1#LOC135883962
LOC135895491	XM_065423601.1#LOC135895491
CD9	XM_065423605.1#CD9
VWF	XM_065410272.1#VWF
ANO2	XM_065411472.1#ANO2
NTF3	XM_065418583.1#NTF3
LOC135884274	XM_065411588.1#LOC135884274
LOC135884432	XM_065411841.1#LOC135884432
KCNA5	XM_065401677.1#KCNA5
LOC135895325	XM_065423398.1#LOC135895325
LOC135877264	XM_065402664.1#LOC135877264
LOC135877124	XM_065402473.1#LOC135877124
LOC135884603	XM_065412060.1#LOC135884603
LOC135878397	XM_065404101.1#LOC135878397
GALNT8	XM_065421062.1#GALNT8
GALNT8	XM_065421055.1#GALNT8
NDUFA9	XM_065408428.1#NDUFA9
AKAP3	XM_065412196.1#AKAP3
CCND2	XM_065415269.1#CCND2
TIGAR	XM_065420555.1#TIGAR
FGF23	XM_065415983.1#FGF23
FGF6	XM_065423783.1#FGF6
FERRY3	XM_065416607.1#FERRY3
RAD51AP1	XM_065408102.1#RAD51AP1
DYRK4	XM_065421182.1#DYRK4
PARP11	XM_065418616.1#PARP11
PARP11	XM_065418625.1#PARP11
PARP11	XM_065418634.1#PARP11
PARP11	XM_065418608.1#PARP11
CRACR2A	XM_065423785.1#CRACR2A
PRMT8	XM_065402831.1#PRMT8
TSPAN11	XM_065422455.1#TSPAN11
TSPAN9	XM_065405869.1#TSPAN9
TSPAN9	XM_065405861.1#TSPAN9
TSPAN9	XM_065405857.1#TSPAN9
TSPAN9	XM_065405856.1#TSPAN9
TEAD4	XM_065412322.1#TEAD4
TULP3	XM_065420705.1#TULP3
LOC135875215	XM_065400247.1#LOC135875215
FOXM1	XM_065417780.1#FOXM1
TEX52	XM_065412561.1#TEX52
NRIP2	XM_065422855.1#NRIP2
