LOC137140791	XM_067540365.1#LOC137140791
PXK	XM_067541226.1#PXK
PDHB	XM_067541248.1#PDHB
PDHB	XM_067541238.1#PDHB
KCTD6	XM_067540050.1#KCTD6
ACOX2	XM_067541261.1#ACOX2
ACOX2	XM_067541270.1#ACOX2
FAM107A	XM_067541292.1#FAM107A
FAM107A	XM_067541302.1#FAM107A
FAM3D	XM_067540080.1#FAM3D
FAM3D	XM_067540072.1#FAM3D
FAM3D	XM_067540064.1#FAM3D
FAM3D	XM_067540057.1#FAM3D
CFAP20DC	XM_067541323.1#CFAP20DC
CFAP20DC	XM_067541314.1#CFAP20DC
CFAP20DC	XM_067541370.1#CFAP20DC
CFAP20DC	XM_067541334.1#CFAP20DC
CFAP20DC	XM_067541387.1#CFAP20DC
CFAP20DC	XM_067541412.1#CFAP20DC
CFAP20DC	XM_067541404.1#CFAP20DC
CFAP20DC	XM_067541351.1#CFAP20DC
CFAP20DC	XM_067541342.1#CFAP20DC
CFAP20DC	XM_067541361.1#CFAP20DC
FHIT	XM_067541431.1#FHIT
FHIT	XM_067541440.1#FHIT
FHIT	XM_067541448.1#FHIT
FHIT	XM_067541453.1#FHIT
FHIT	XM_067541423.1#FHIT
FHIT	XM_067541470.1#FHIT
FHIT	XM_067541477.1#FHIT
FHIT	XM_067541443.1#FHIT
FHIT	XM_067541464.1#FHIT
FHIT	XM_067541459.1#FHIT
PTPRG	XM_067541509.1#PTPRG
PTPRG	XM_067541517.1#PTPRG
PTPRG	XM_067541525.1#PTPRG
CEP15	XM_067540130.1#CEP15
FEZF2	XM_067541554.1#FEZF2
CADPS	XM_067541603.1#CADPS
CADPS	XM_067541583.1#CADPS
CADPS	XM_067541594.1#CADPS
CADPS	XM_067541578.1#CADPS
CADPS	XM_067541588.1#CADPS
CADPS	XM_067541570.1#CADPS
CADPS	XM_067541563.1#CADPS
SYNPR	XM_067541613.1#SYNPR
SNTN	XM_067540142.1#SNTN
THOC7	XM_067541683.1#THOC7
ATXN7	XM_067541633.1#ATXN7
ATXN7	XM_067541640.1#ATXN7
ATXN7	XM_067541629.1#ATXN7
ATXN7	XM_067541651.1#ATXN7
ATXN7	XM_067541660.1#ATXN7
ATXN7	XM_067541669.1#ATXN7
ATXN7	XM_067541620.1#ATXN7
PSMD6	XM_067541695.1#PSMD6
PRICKLE2	XM_067541706.1#PRICKLE2
PRICKLE2	XM_067541714.1#PRICKLE2
ADAMTS9	XM_067541751.1#ADAMTS9
ADAMTS9	XM_067541731.1#ADAMTS9
ADAMTS9	XM_067541726.1#ADAMTS9
ADAMTS9	XM_067541741.1#ADAMTS9
ADAMTS9	XM_067541776.1#ADAMTS9
MAGI1	XM_067541995.1#MAGI1
MAGI1	XM_067541864.1#MAGI1
MAGI1	XM_067541805.1#MAGI1
MAGI1	XM_067542005.1#MAGI1
MAGI1	XM_067542013.1#MAGI1
MAGI1	XM_067541986.1#MAGI1
MAGI1	XM_067541965.1#MAGI1
MAGI1	XM_067541848.1#MAGI1
MAGI1	XM_067542060.1#MAGI1
MAGI1	XM_067541975.1#MAGI1
MAGI1	XM_067541955.1#MAGI1
MAGI1	XM_067541945.1#MAGI1
MAGI1	XM_067541796.1#MAGI1
MAGI1	XM_067541935.1#MAGI1
MAGI1	XM_067541892.1#MAGI1
MAGI1	XM_067541883.1#MAGI1
MAGI1	XM_067541873.1#MAGI1
MAGI1	XM_067541855.1#MAGI1
MAGI1	XM_067541839.1#MAGI1
MAGI1	XM_067541831.1#MAGI1
MAGI1	XM_067541823.1#MAGI1
MAGI1	XM_067541814.1#MAGI1
MAGI1	XM_067541788.1#MAGI1
MAGI1	XM_067542069.1#MAGI1
MAGI1	XM_067542041.1#MAGI1
MAGI1	XM_067542031.1#MAGI1
MAGI1	XM_067542022.1#MAGI1
MAGI1	XM_067541926.1#MAGI1
MAGI1	XM_067541917.1#MAGI1
MAGI1	XM_067541909.1#MAGI1
MAGI1	XM_067541901.1#MAGI1
MAGI1	XM_067542051.1#MAGI1
SLC25A26	XM_067542095.1#SLC25A26
LRIG1	XM_067542082.1#LRIG1
KBTBD8	XM_067542120.1#KBTBD8
LOC137147790	XM_067540157.1#LOC137147790
SUCLG2	XM_067542134.1#SUCLG2
TAFA1	XM_067540180.1#TAFA1
TAFA1	XM_067540171.1#TAFA1
TAFA4	XM_067542154.1#TAFA4
EOGT	XM_067542162.1#EOGT
EOGT	XM_067542170.1#EOGT
TMF1	XM_067542183.1#TMF1
TMF1	XM_067542187.1#TMF1
UBA3	XM_067542197.1#UBA3
UBA3	XM_067542200.1#UBA3
UBA3	XM_067542208.1#UBA3
ARL6IP5	XM_067542233.1#ARL6IP5
LMOD3	XM_067542219.1#LMOD3
LMOD3	XM_067542224.1#LMOD3
FRMD4B	XM_067542245.1#FRMD4B
MITF	XM_067542302.1#MITF
MITF	XM_067542321.1#MITF
MITF	XM_067542312.1#MITF
MITF	XM_067542331.1#MITF
MITF	XM_067542340.1#MITF
LOC137147803	XM_067540192.1#LOC137147803
LOC137147956	XM_067540374.1#LOC137147956
MDFIC2	XM_067540203.1#MDFIC2
FOXP1	XM_067542352.1#FOXP1
FOXP1	XM_067542361.1#FOXP1
FOXP1	XM_067542371.1#FOXP1
FOXP1	XM_067542380.1#FOXP1
FOXP1	XM_067542389.1#FOXP1
EIF4E3	XM_067542400.1#EIF4E3
EIF4E3	XM_067542435.1#EIF4E3
EIF4E3	XM_067542445.1#EIF4E3
GPR27	XM_067540214.1#GPR27
PROK2	XM_067540221.1#PROK2
RYBP	XM_067542459.1#RYBP
SHQ1	XM_067542474.1#SHQ1
GXYLT2	XM_067540252.1#GXYLT2
PPP4R2	XM_067542485.1#PPP4R2
PPP4R2	XM_067542493.1#PPP4R2
PDZRN3	XM_067542507.1#PDZRN3
CNTN3	XM_067542552.1#CNTN3
CNTN3	XM_067542548.1#CNTN3
CHL1	XM_067542581.1#CHL1
CHL1	XM_067542657.1#CHL1
CHL1	XM_067542590.1#CHL1
CHL1	XM_067542667.1#CHL1
CHL1	XM_067542610.1#CHL1
CHL1	XM_067542619.1#CHL1
CHL1	XM_067542639.1#CHL1
CHL1	XM_067542599.1#CHL1
CHL1	XM_067542630.1#CHL1
CNTN6	XM_067542691.1#CNTN6
CNTN4	XM_067542713.1#CNTN4
IL5RA	XM_067540325.1#IL5RA
TRNT1	XM_067542726.1#TRNT1
CRBN	XM_067542758.1#CRBN
CRBN	XM_067542748.1#CRBN
LRRN1	XM_067542782.1#LRRN1
LOC137149273	XM_067542792.1#LOC137149273
SUMF1	XM_067542796.1#SUMF1
LOC137149340	XM_067542831.1#LOC137149340
NCAM2	XM_067543086.1#NCAM2
NCAM2	XM_067543094.1#NCAM2
TMPRSS15	XM_067542902.1#TMPRSS15
CHODL	XM_067542914.1#CHODL
CUNH21orf91	XM_067543133.1#CUNH21orf91
CXADR	XM_067543151.1#CXADR
CXADR	XM_067543145.1#CXADR
USP25	XM_067543203.1#USP25
NRIP1	XM_067543227.1#NRIP1
SAMSN1	XM_067542961.1#SAMSN1
SAMSN1	XM_067542968.1#SAMSN1
HSPA13	XM_067543239.1#HSPA13
LOC137149704	XM_067543259.1#LOC137149704
RBM11	XM_067543296.1#RBM11
RBM11	XM_067543320.1#RBM11
LIPI	XM_067543283.1#LIPI
ROBO2	XM_067543334.1#ROBO2
ROBO1	XM_067543346.1#ROBO1
GBE1	XM_067543356.1#GBE1
CADM2	XM_067543384.1#CADM2
CADM2	XM_067543391.1#CADM2
VGLL3	XM_067543050.1#VGLL3
VGLL3	XM_067543032.1#VGLL3
VGLL3	XM_067543025.1#VGLL3
CHMP2B	XM_067543404.1#CHMP2B
POU1F1	XM_067543061.1#POU1F1
LOC137149835	XM_067543455.1#LOC137149835
LOC137149844	XM_067543463.1#LOC137149844
LOC137149854	XM_067543476.1#LOC137149854
LOC137149863	XM_067543483.1#LOC137149863
LOC137149882	XM_067543505.1#LOC137149882
LOC137149872	XM_067543495.1#LOC137149872
LOC137149894	XM_067543532.1#LOC137149894
LOC137149908	XM_067543552.1#LOC137149908
LOC137149921	XM_067543576.1#LOC137149921
DDR1	XM_067543603.1#DDR1
DDR1	XM_067543618.1#DDR1
DDR1	XM_067543610.1#DDR1
LOC137149973	XM_067543629.1#LOC137149973
LOC137149941	XM_067543593.1#LOC137149941
UNC5D	XM_067543707.1#UNC5D
DUSP26	XM_067543804.1#DUSP26
RNF122	XM_067543816.1#RNF122
TTI2	XM_067543770.1#TTI2
MAK16	XM_067543791.1#MAK16
SLC18A1	XM_067543667.1#SLC18A1
ATP6V1B2	XM_067543834.1#ATP6V1B2
LOC137150128	XM_067543848.1#LOC137150128
LZTS1	XM_067543859.1#LZTS1
LOC137150160	XM_067543895.1#LOC137150160
LOC137150166	XM_067543906.1#LOC137150166
LOC137150187	XM_067543943.1#LOC137150187
LOC137150196	XM_067543954.1#LOC137150196
LOC137150205	XM_067543967.1#LOC137150205
LOC137150181	XM_067543930.1#LOC137150181
LOC137150214	XM_067543988.1#LOC137150214
LOC137150231	XM_067544012.1#LOC137150231
LOC137150271	XM_067544080.1#LOC137150271
LOC137150320	XM_067544170.1#LOC137150320
LOC137150278	XM_067544093.1#LOC137150278
LOC137150282	XM_067544107.1#LOC137150282
LOC137150290	XM_067544119.1#LOC137150290
LOC137150314	XM_067544155.1#LOC137150314
LOC137150297	XM_067544133.1#LOC137150297
LOC137150304	XM_067544145.1#LOC137150304
LOC137150355	XM_067544246.1#LOC137150355
LOC137150360	XM_067544259.1#LOC137150360
LOC137150375	XM_067544282.1#LOC137150375
LOC137150382	XM_067544296.1#LOC137150382
LOC137150385	XM_067544310.1#LOC137150385
LOC137150398	XM_067544337.1#LOC137150398
LOC137150391	XM_067544323.1#LOC137150391
LOC137150426	XM_067544380.1#LOC137150426
LOC137150459	XM_067544418.1#LOC137150459
LOC137150450	XM_067544412.1#LOC137150450
POLR3D	XM_067544468.1#POLR3D
POLR3D	XM_067544461.1#POLR3D
POLR3D	XM_067544454.1#POLR3D
POLR3D	XM_067544475.1#POLR3D
PHYHIP	XM_067544481.1#PHYHIP
BMP1	XM_067544488.1#BMP1
BMP1	XM_067544485.1#BMP1
BMP1	XM_067544497.1#BMP1
SLA2	XM_067544522.1#SLA2
NDRG3	XM_067544535.1#NDRG3
LOC137150582	XM_067544548.1#LOC137150582
RHAG	XM_067544570.1#RHAG
LOC137150602	XM_067544564.1#LOC137150602
LOC137150629	XM_067544589.1#LOC137150629
LOC137150636	XM_067544601.1#LOC137150636
LOC137150641	XM_067544615.1#LOC137150641
LOC137150646	XM_067544628.1#LOC137150646
LOC137150654	XM_067544640.1#LOC137150654
LOC137150665	XM_067544649.1#LOC137150665
LOC137150676	XM_067544656.1#LOC137150676
LOC137150687	XM_067544664.1#LOC137150687
LOC137150695	XM_067544671.1#LOC137150695
LOC137150704	XM_067544674.1#LOC137150704
LOC137150712	XM_067544685.1#LOC137150712
LOC137150719	XM_067544699.1#LOC137150719
LOC137150725	XM_067544713.1#LOC137150725
ASH2L	XM_067544787.1#ASH2L
ASH2L	XM_067544796.1#ASH2L
ASH2L	XM_067544806.1#ASH2L
STAR	XM_067544820.1#STAR
STAR	XM_067544828.1#STAR
LOC137150787	XM_067544841.1#LOC137150787
LSM1	XM_067544867.1#LSM1
BAG4	XM_067544853.1#BAG4
DDHD2	XM_067544873.1#DDHD2
DDHD2	XM_067544876.1#DDHD2
DDHD2	XM_067544879.1#DDHD2
DDHD2	XM_067544882.1#DDHD2
DDHD2	XM_067544897.1#DDHD2
PLPP5	XM_067544904.1#PLPP5
NSD3	XM_067544931.1#NSD3
NSD3	XM_067544939.1#NSD3
NSD3	XM_067544922.1#NSD3
NSD3	XM_067544955.1#NSD3
NSD3	XM_067544947.1#NSD3
NSD3	XM_067544961.1#NSD3
NSD3	XM_067544912.1#NSD3
NSD3	XM_067544977.1#NSD3
NSD3	XM_067544983.1#NSD3
LETM2	XM_067545000.1#LETM2
LETM2	XM_067544992.1#LETM2
FGFR1	XM_067545045.1#FGFR1
FGFR1	XM_067545036.1#FGFR1
FGFR1	XM_067545022.1#FGFR1
FGFR1	XM_067545013.1#FGFR1
FGFR1	XM_067545027.1#FGFR1
TACC1	XM_067545059.1#TACC1
PLEKHA2	XM_067545097.1#PLEKHA2
HTRA4	XM_067545111.1#HTRA4
TM2D2	XM_067545132.1#TM2D2
ADAM9	XM_067545146.1#ADAM9
LOC137151282	XM_067545656.1#LOC137151282
LOC137150998	XM_067545158.1#LOC137150998
LOC137151025	XM_067545220.1#LOC137151025
IDO2	XM_067545188.1#IDO2
IDO2	XM_067545207.1#IDO2
TCIM	XM_067544754.1#TCIM
ZMAT4	XM_067545272.1#ZMAT4
ZMAT4	XM_067545263.1#ZMAT4
ZMAT4	XM_067545243.1#ZMAT4
ZMAT4	XM_067545253.1#ZMAT4
SFRP1	XM_067545288.1#SFRP1
GOLGA7	XM_067545303.1#GOLGA7
GOLGA7	XM_067545298.1#GOLGA7
GOLGA7	XM_067545294.1#GOLGA7
GINS4	XM_067545545.1#GINS4
LOC137151219	XM_067545558.1#LOC137151219
GPAT4	XM_067545320.1#GPAT4
GPAT4	XM_067545312.1#GPAT4
GPAT4	XM_067545325.1#GPAT4
NKX6-3	XM_067544774.1#NKX6-3
ANK1	XM_067545411.1#ANK1
ANK1	XM_067545441.1#ANK1
ANK1	XM_067545386.1#ANK1
ANK1	XM_067545402.1#ANK1
ANK1	XM_067545395.1#ANK1
ANK1	XM_067545359.1#ANK1
ANK1	XM_067545353.1#ANK1
ANK1	XM_067545347.1#ANK1
ANK1	XM_067545431.1#ANK1
ANK1	XM_067545377.1#ANK1
ANK1	XM_067545421.1#ANK1
ANK1	XM_067545368.1#ANK1
ANK1	XM_067545342.1#ANK1
ANK1	XM_067545450.1#ANK1
KAT6A	XM_067545479.1#KAT6A
AP3M2	XM_067545526.1#AP3M2
AP3M2	XM_067545492.1#AP3M2
AP3M2	XM_067545501.1#AP3M2
AP3M2	XM_067545512.1#AP3M2
AP3M2	XM_067545517.1#AP3M2
AP3M2	XM_067545535.1#AP3M2
PLAT	XM_067545578.1#PLAT
IKBKB	XM_067545591.1#IKBKB
VDAC3	XM_067545614.1#VDAC3
VDAC3	XM_067545622.1#VDAC3
VDAC3	XM_067545630.1#VDAC3
VDAC3	XM_067545647.1#VDAC3
POLB	XM_067545604.1#POLB
LOC137151292	XM_067545662.1#LOC137151292
LOC137151305	XM_067545670.1#LOC137151305
LOC137151340	XM_067545683.1#LOC137151340
LOC137151356	XM_067545684.1#LOC137151356
LOC137151419	XM_067545689.1#LOC137151419
LOC137151430	XM_067545696.1#LOC137151430
GAREM1	XM_067546073.1#GAREM1
GAREM1	XM_067546083.1#GAREM1
MEP1B	XM_067545984.1#MEP1B
RNF138	XM_067546104.1#RNF138
RNF138	XM_067546095.1#RNF138
RNF125	XM_067545995.1#RNF125
TRAPPC8	XM_067546117.1#TRAPPC8
TRAPPC8	XM_067546133.1#TRAPPC8
TRAPPC8	XM_067546125.1#TRAPPC8
TRAPPC8	XM_067546175.1#TRAPPC8
TRAPPC8	XM_067546141.1#TRAPPC8
TRAPPC8	XM_067546157.1#TRAPPC8
TRAPPC8	XM_067546149.1#TRAPPC8
TRAPPC8	XM_067546167.1#TRAPPC8
CATSPERD	XM_067546008.1#CATSPERD
LOC137151773	XM_067546188.1#LOC137151773
B4GALT6	XM_067546235.1#B4GALT6
B4GALT6	XM_067546244.1#B4GALT6
LOC137151781	XM_067546208.1#LOC137151781
LOC137151463	XM_067545732.1#LOC137151463
DSG2	XM_067546221.1#DSG2
LOC137151693	XM_067546022.1#LOC137151693
LOC137151799	XM_067546256.1#LOC137151799
LOC137151799	XM_067546266.1#LOC137151799
CDH2	XM_067546279.1#CDH2
CHST9	XM_067546307.1#CHST9
CHST9	XM_067546315.1#CHST9
CHST9	XM_067546324.1#CHST9
AQP4	XM_067546343.1#AQP4
AQP4	XM_067546334.1#AQP4
KCTD1	XM_067546371.1#KCTD1
KCTD1	XM_067546374.1#KCTD1
KCTD1	XM_067546354.1#KCTD1
KCTD1	XM_067546378.1#KCTD1
KCTD1	XM_067546363.1#KCTD1
TAF4B	XM_067546385.1#TAF4B
PSMA8	XM_067545788.1#PSMA8
SS18	XM_067546414.1#SS18
SS18	XM_067546420.1#SS18
SS18	XM_067546434.1#SS18
SS18	XM_067546426.1#SS18
SS18	XM_067546411.1#SS18
ZNF521	XM_067546457.1#ZNF521
ZNF521	XM_067546465.1#ZNF521
ZNF521	XM_067546435.1#ZNF521
ZNF521	XM_067546440.1#ZNF521
ZNF521	XM_067546436.1#ZNF521
ZNF521	XM_067546449.1#ZNF521
ZNF521	XM_067546437.1#ZNF521
HRH4	XM_067546033.1#HRH4
IMPACT	XM_067545806.1#IMPACT
IMPACT	XM_067545798.1#IMPACT
OSBPL1A	XM_067546477.1#OSBPL1A
OSBPL1A	XM_067546491.1#OSBPL1A
OSBPL1A	XM_067546486.1#OSBPL1A
OSBPL1A	XM_067546493.1#OSBPL1A
CABYR	XM_067546509.1#CABYR
TTC39C	XM_067546519.1#TTC39C
LAMA3	XM_067546559.1#LAMA3
LAMA3	XM_067546542.1#LAMA3
LAMA3	XM_067546533.1#LAMA3
ANKRD29	XM_067546572.1#ANKRD29
ANKRD29	XM_067546598.1#ANKRD29
ANKRD29	XM_067546581.1#ANKRD29
NPC1	XM_067546608.1#NPC1
RMC1	XM_067546622.1#RMC1
RIOK3	XM_067546634.1#RIOK3
LOC137152113	XM_067546646.1#LOC137152113
TMEM241	XM_067546656.1#TMEM241
TMEM241	XM_067546672.1#TMEM241
TMEM241	XM_067546664.1#TMEM241
CABLES1	XM_067546693.1#CABLES1
LOC137152147	XM_067546703.1#LOC137152147
LOC137152147	XM_067546712.1#LOC137152147
RBBP8	XM_067546755.1#RBBP8
RBBP8	XM_067546762.1#RBBP8
RBBP8	XM_067546738.1#RBBP8
RBBP8	XM_067546746.1#RBBP8
RBBP8	XM_067546757.1#RBBP8
GATA6	XM_067546773.1#GATA6
MIB1	XM_067546785.1#MIB1
MIB1	XM_067546777.1#MIB1
MIB1	XM_067546793.1#MIB1
MIB1	XM_067546788.1#MIB1
ABHD3	XM_067545832.1#ABHD3
ESCO1	XM_067546808.1#ESCO1
ESCO1	XM_067546802.1#ESCO1
ESCO1	XM_067546814.1#ESCO1
ESCO1	XM_067546827.1#ESCO1
ESCO1	XM_067546834.1#ESCO1
ESCO1	XM_067546820.1#ESCO1
GREB1L	XM_067546856.1#GREB1L
ROCK1	XM_067546875.1#ROCK1
ROCK1	XM_067546883.1#ROCK1
ROCK1	XM_067546891.1#ROCK1
ROCK1	XM_067546898.1#ROCK1
USP14	XM_067546913.1#USP14
THOC1	XM_067546925.1#THOC1
THOC1	XM_067546933.1#THOC1
COLEC12	XM_067546946.1#COLEC12
CLUL1	XM_067546047.1#CLUL1
TYMS	XM_067546999.1#TYMS
ENOSF1	XM_067546988.1#ENOSF1
ENOSF1	XM_067546971.1#ENOSF1
YES1	XM_067547009.1#YES1
ADCYAP1	XM_067547025.1#ADCYAP1
ADCYAP1	XM_067547033.1#ADCYAP1
METTL4	XM_067547063.1#METTL4
METTL4	XM_067547045.1#METTL4
METTL4	XM_067547055.1#METTL4
NDC80	XM_067547100.1#NDC80
SMCHD1	XM_067547134.1#SMCHD1
SMCHD1	XM_067547127.1#SMCHD1
SMCHD1	XM_067547143.1#SMCHD1
SMCHD1	XM_067547161.1#SMCHD1
EMILIN2	XM_067547172.1#EMILIN2
LPIN2	XM_067547194.1#LPIN2
LPIN2	XM_067547185.1#LPIN2
LPIN2	XM_067547204.1#LPIN2
MYOM1	XM_067547246.1#MYOM1
MYOM1	XM_067547236.1#MYOM1
MYOM1	XM_067547264.1#MYOM1
MYOM1	XM_067547256.1#MYOM1
MYOM1	XM_067547270.1#MYOM1
LOC137152573	XM_067547281.1#LOC137152573
LOC137152583	XM_067547294.1#LOC137152583
TGIF1	XM_067547306.1#TGIF1
TGIF1	XM_067547315.1#TGIF1
DLGAP1	XM_067547338.1#DLGAP1
DLGAP1	XM_067547348.1#DLGAP1
AKAIN1	XM_067545911.1#AKAIN1
ZBTB14	XM_067547361.1#ZBTB14
EPB41L3	XM_067547391.1#EPB41L3
EPB41L3	XM_067547401.1#EPB41L3
EPB41L3	XM_067547516.1#EPB41L3
EPB41L3	XM_067547462.1#EPB41L3
EPB41L3	XM_067547452.1#EPB41L3
EPB41L3	XM_067547419.1#EPB41L3
EPB41L3	XM_067547375.1#EPB41L3
EPB41L3	XM_067547523.1#EPB41L3
EPB41L3	XM_067547429.1#EPB41L3
EPB41L3	XM_067547444.1#EPB41L3
EPB41L3	XM_067547435.1#EPB41L3
EPB41L3	XM_067547411.1#EPB41L3
EPB41L3	XM_067547472.1#EPB41L3
EPB41L3	XM_067547489.1#EPB41L3
EPB41L3	XM_067547480.1#EPB41L3
EPB41L3	XM_067547506.1#EPB41L3
EPB41L3	XM_067547383.1#EPB41L3
EPB41L3	XM_067547497.1#EPB41L3
LOC137152695	XM_067547534.1#LOC137152695
TMEM200C	XM_067547547.1#TMEM200C
ARHGAP28	XM_067547563.1#ARHGAP28
ARHGAP28	XM_067547573.1#ARHGAP28
ARHGAP28	XM_067547582.1#ARHGAP28
LAMA1	XM_067547593.1#LAMA1
LRRC30	XM_067545933.1#LRRC30
PTPRM	XM_067547610.1#PTPRM
PTPRM	XM_067547612.1#PTPRM
PTPRM	XM_067547618.1#PTPRM
PTPRM	XM_067547627.1#PTPRM
RAB12	XM_067547636.1#RAB12
RAB12	XM_067547655.1#RAB12
MTCL1	XM_067547669.1#MTCL1
MTCL1	XM_067547674.1#MTCL1
NDUFV2	XM_067547695.1#NDUFV2
ANKRD12	XM_067547707.1#ANKRD12
ANKRD12	XM_067547717.1#ANKRD12
TWSG1	XM_067547730.1#TWSG1
TWSG1	XM_067547738.1#TWSG1
RALBP1	XM_067547768.1#RALBP1
RALBP1	XM_067547774.1#RALBP1
PPP4R1	XM_067547792.1#PPP4R1
PPP4R1	XM_067547785.1#PPP4R1
PPP4R1	XM_067547799.1#PPP4R1
PPP4R1	XM_067547804.1#PPP4R1
RAB31	XM_067547818.1#RAB31
VAPA	XM_067547833.1#VAPA
APCDD1	XM_067547842.1#APCDD1
NAPG	XM_067547849.1#NAPG
PIEZO2	XM_067547859.1#PIEZO2
GNAL	XM_067547866.1#GNAL
GNAL	XM_067547888.1#GNAL
GNAL	XM_067547882.1#GNAL
GNAL	XM_067547874.1#GNAL
MPPE1	XM_067547897.1#MPPE1
MPPE1	XM_067547907.1#MPPE1
MPPE1	XM_067547889.1#MPPE1
MPPE1	XM_067547893.1#MPPE1
MPPE1	XM_067547902.1#MPPE1
LOC137152996	XM_067547969.1#LOC137152996
LOC137152996	XM_067547943.1#LOC137152996
LOC137152996	XM_067547933.1#LOC137152996
LOC137152996	XM_067547962.1#LOC137152996
LOC137152996	XM_067547953.1#LOC137152996
IMPA2	XM_067547983.1#IMPA2
CIDEA	XM_067547996.1#CIDEA
TUBB6	XM_067548010.1#TUBB6
AFG3L2	XM_067548023.1#AFG3L2
PRELID3A	XM_067548034.1#PRELID3A
PRELID3A	XM_067548045.1#PRELID3A
SPIRE1	XM_067548067.1#SPIRE1
SPIRE1	XM_067548059.1#SPIRE1
SPIRE1	XM_067548076.1#SPIRE1
CEP76	XM_067548098.1#CEP76
CEP76	XM_067548090.1#CEP76
PSMG2	XM_067548132.1#PSMG2
PSMG2	XM_067548148.1#PSMG2
PSMG2	XM_067548124.1#PSMG2
PSMG2	XM_067548140.1#PSMG2
PTPN2	XM_067548159.1#PTPN2
PTPN2	XM_067548175.1#PTPN2
CEP192	XM_067546060.1#CEP192
LOC137153127	XM_067548200.1#LOC137153127
LOC137153137	XM_067548213.1#LOC137153137
LOC137153150	XM_067548239.1#LOC137153150
LOC137153157	XM_067548251.1#LOC137153157
LOC137153166	XM_067548264.1#LOC137153166
LOC137153172	XM_067548276.1#LOC137153172
LOC137153142	XM_067548227.1#LOC137153142
LOC137153179	XM_067548290.1#LOC137153179
LOC137153186	XM_067548303.1#LOC137153186
LOC137153194	XM_067548314.1#LOC137153194
LOC137153214	XM_067548350.1#LOC137153214
LOC137153222	XM_067548361.1#LOC137153222
LOC137153231	XM_067548374.1#LOC137153231
LOC137153321	XM_067548516.1#LOC137153321
LOC137153241	XM_067548388.1#LOC137153241
LOC137153278	XM_067548431.1#LOC137153278
LOC137153261	XM_067548406.1#LOC137153261
CCNB1IP1	XM_067548445.1#CCNB1IP1
LOC137153289	XM_067548453.1#LOC137153289
LOC137153294	XM_067548467.1#LOC137153294
LOC137153270	XM_067548418.1#LOC137153270
LOC137153314	XM_067548503.1#LOC137153314
CD34	XM_067548556.1#CD34
CD34	XM_067548541.1#CD34
LOC137153363	XM_067548631.1#LOC137153363
LOC137153363	XM_067548623.1#LOC137153363
LOC137153363	XM_067548608.1#LOC137153363
LOC137153327	XM_067548528.1#LOC137153327
LOC137153392	XM_067548669.1#LOC137153392
LOC137153434	XM_067548767.1#LOC137153434
LOC137153444	XM_067548776.1#LOC137153444
LOC137153449	XM_067548789.1#LOC137153449
LOC137153453	XM_067548804.1#LOC137153453
LOC137153516	XM_067548969.1#LOC137153516
LOC137153496	XM_067548921.1#LOC137153496
LOC137153500	XM_067548944.1#LOC137153500
LOC137153500	XM_067548935.1#LOC137153500
LOC137153464	XM_067548829.1#LOC137153464
LOC137153470	XM_067548880.1#LOC137153470
LOC137153470	XM_067548863.1#LOC137153470
LOC137153470	XM_067548853.1#LOC137153470
LOC137153470	XM_067548871.1#LOC137153470
LOC137153470	XM_067548907.1#LOC137153470
LOC137153470	XM_067548842.1#LOC137153470
LOC137153470	XM_067548897.1#LOC137153470
LOC137153470	XM_067548888.1#LOC137153470
LOC137153523	XM_067548980.1#LOC137153523
LOC137153531	XM_067548992.1#LOC137153531
LOC137153539	XM_067549003.1#LOC137153539
LOC137153543	XM_067549016.1#LOC137153543
LOC137153550	XM_067549029.1#LOC137153550
LOC137153554	XM_067549041.1#LOC137153554
PTPN4	XM_067549068.1#PTPN4
PTPN4	XM_067549061.1#PTPN4
PTPN4	XM_067549052.1#PTPN4
LOC137153601	XM_067549165.1#LOC137153601
LOC137153597	XM_067549120.1#LOC137153597
LOC137153598	XM_067549136.1#LOC137153598
LOC137153595	XM_067549104.1#LOC137153595
LOC137153607	XM_067549217.1#LOC137153607
LOC137153607	XM_067549200.1#LOC137153607
LOC137153607	XM_067549208.1#LOC137153607
FABP2	XM_067549227.1#FABP2
PDE5A	XM_067549363.1#PDE5A
PDE5A	XM_067549354.1#PDE5A
PDE5A	XM_067549371.1#PDE5A
RPL7L1	XM_067549387.1#RPL7L1
MAD2L1	XM_067549421.1#MAD2L1
PRDM5	XM_067549263.1#PRDM5
PRDM5	XM_067549255.1#PRDM5
PRDM5	XM_067549248.1#PRDM5
PRDM5	XM_067549240.1#PRDM5
NDNF	XM_067549282.1#NDNF
TNIP3	XM_067549294.1#TNIP3
QRFPR	XM_067549434.1#QRFPR
ANXA5	XM_067549457.1#ANXA5
EXOSC9	XM_067549473.1#EXOSC9
CCNA2	XM_067549485.1#CCNA2
LOC137153685	XM_067549317.1#LOC137153685
LOC137153685	XM_067549308.1#LOC137153685
LOC137153760	XM_067549511.1#LOC137153760
LOC137153768	XM_067549523.1#LOC137153768
LOC137153773	XM_067549537.1#LOC137153773
LOC137153787	XM_067549559.1#LOC137153787
LOC137153812	XM_067549610.1#LOC137153812
LOC137153832	XM_067549645.1#LOC137153832
LOC137153836	XM_067549658.1#LOC137153836
LOC137153855	XM_067549674.1#LOC137153855
LOC137153874	XM_067549694.1#LOC137153874
LOC137153865	XM_067549683.1#LOC137153865
